code,year,regime,libdem
SLV,1975,1,0.055
SLV,1976,1,0.055
SLV,1977,1,0.055
SLV,1978,1,0.054
SLV,1979,0,0.052
SLV,1980,0,0.042
SLV,1981,0,0.042
SLV,1982,0,0.046
SLV,1983,0,0.048
SLV,1984,,0.052
SLV,1985,1,0.069
SLV,1986,1,0.080
SLV,1987,1,0.081
SLV,1988,1,0.081
SLV,1989,1,0.080
SLV,1990,1,0.085
SLV,1991,1,0.089
SLV,1992,1,0.141
SLV,1993,1,0.207
SLV,1994,1,0.258
SLV,1995,1,0.274
SLV,1996,1,0.280
SLV,1997,1,0.282
SLV,1998,1,0.289
SLV,1999,2,0.297
SLV,2000,2,0.315
SLV,2001,2,0.326
SLV,2002,2,0.331
SLV,2003,2,0.332
SLV,2004,2,0.336
SLV,2005,2,0.338
SLV,2006,2,0.348
SLV,2007,2,0.351
SLV,2008,2,0.357
SLV,2009,2,0.399
SLV,2010,2,0.422
SLV,2011,2,0.425
SLV,2012,2,0.429
SLV,2013,2,0.437
SLV,2014,2,0.465
SLV,2015,2,0.462
SLV,2016,2,0.461
SLV,2017,2,0.465
SLV,2018,2,0.428
SLV,2019,2,0.393
SLV,2020,2,0.316
SLV,2021,1,0.156
SLV,2022,1,0.118
SLV,2023,1,0.106
SLV,2024,1,0.090
SLV,2025,1,0.090
SOM,1946,0,0.056
SOM,1947,0,0.056
SOM,1948,0,0.056
SOM,1949,0,0.056
SOM,1950,0,0.056
SOM,1951,0,0.064
SOM,1952,0,0.064
SOM,1953,0,0.064
SOM,1954,0,0.063
SOM,1955,0,0.065
SOM,1956,1,0.173
SOM,1957,1,0.173
SOM,1958,1,0.173
SOM,1959,1,0.173
SOM,1960,1,0.240
SOM,1961,1,0.240
SOM,1962,1,0.241
SOM,1963,1,0.241
SOM,1964,1,0.236
SOM,1965,1,0.231
SOM,1966,1,0.226
SOM,1967,1,0.226
SOM,1968,1,0.226
SOM,1969,0,0.106
SOM,1970,0,0.020
SOM,1971,0,0.020
SOM,1972,0,0.020
SOM,1973,0,0.020
SOM,1974,0,0.020
SOM,1975,0,0.020
SOM,1976,0,0.020
SOM,1977,0,0.020
SOM,1978,0,0.020
SOM,1979,0,0.021
SOM,1980,1,0.032
SOM,1981,1,0.040
SOM,1982,1,0.040
SOM,1983,1,0.040
SOM,1984,0,0.040
SOM,1985,0,0.040
SOM,1986,0,0.040
SOM,1987,0,0.040
SOM,1988,0,0.040
SOM,1989,0,0.040
SOM,1990,0,0.039
SOM,1991,0,0.037
SOM,1992,0,0.026
SOM,1993,0,0.026
SOM,1994,0,0.026
SOM,1995,0,0.027
SOM,1996,0,0.027
SOM,1997,0,0.027
SOM,1998,0,0.027
SOM,1999,0,0.027
SOM,2000,0,0.028
SOM,2001,0,0.028
SOM,2002,0,0.028
SOM,2003,0,0.028
SOM,2004,0,0.058
SOM,2005,0,0.092
SOM,2006,0,0.093
SOM,2007,0,0.095
SOM,2008,0,0.094
SOM,2009,0,0.094
SOM,2010,0,0.102
SOM,2011,0,0.104
SOM,2012,0,0.107
SOM,2013,0,0.118
SOM,2014,0,0.118
SOM,2015,0,0.123
SOM,2016,0,0.110
SOM,2017,0,0.123
SOM,2018,0,0.106
SOM,2019,0,0.104
SOM,2020,0,0.105
SOM,2021,0,0.111
SOM,2022,0,0.114
SOM,2023,0,0.131
SOM,2024,0,0.127
SOM,2025,0,0.128
SRB,1946,0,0.073
SRB,1947,0,0.071
SRB,1948,0,0.071
SRB,1949,0,0.081
SRB,1950,0,0.088
SRB,1951,0,0.092
SRB,1952,0,0.093
SRB,1953,0,0.097
SRB,1954,0,0.097
SRB,1955,0,0.098
SRB,1956,0,0.098
SRB,1957,0,0.098
SRB,1958,0,0.097
SRB,1959,0,0.097
SRB,1960,0,0.097
SRB,1961,0,0.097
SRB,1962,0,0.097
SRB,1963,0,0.113
SRB,1964,0,0.113
SRB,1965,0,0.116
SRB,1966,0,0.116
SRB,1967,0,0.117
SRB,1968,0,0.117
SRB,1969,0,0.117
SRB,1970,0,0.117
SRB,1971,0,0.117
SRB,1972,0,0.117
SRB,1973,0,0.117
SRB,1974,0,0.120
SRB,1975,0,0.122
SRB,1976,0,0.122
SRB,1977,0,0.122
SRB,1978,0,0.122
SRB,1979,0,0.120
SRB,1980,0,0.125
SRB,1981,0,0.133
SRB,1982,0,0.135
SRB,1983,0,0.135
SRB,1984,0,0.135
SRB,1985,0,0.135
SRB,1986,0,0.135
SRB,1987,0,0.135
SRB,1988,0,0.138
SRB,1989,0,0.129
SRB,1990,0,0.150
SRB,1991,0,0.103
SRB,1992,1,0.150
SRB,1993,1,0.181
SRB,1994,1,0.180
SRB,1995,1,0.180
SRB,1996,1,0.185
SRB,1997,1,0.188
SRB,1998,1,0.185
SRB,1999,1,0.185
SRB,2000,1,0.272
SRB,2001,2,0.481
SRB,2002,2,0.499
SRB,2003,2,0.530
SRB,2004,2,0.521
SRB,2005,2,0.523
SRB,2006,2,0.524
SRB,2007,3,0.527
SRB,2008,3,0.525
SRB,2009,3,0.521
SRB,2010,3,0.503
SRB,2011,3,0.501
SRB,2012,3,0.486
SRB,2013,2,0.401
SRB,2014,1,0.350
SRB,2015,1,0.341
SRB,2016,1,0.321
SRB,2017,1,0.290
SRB,2018,1,0.283
SRB,2019,1,0.280
SRB,2020,1,0.244
SRB,2021,1,0.236
SRB,2022,1,0.259
SRB,2023,1,0.248
SRB,2024,1,0.225
SRB,2025,1,0.208
SSD,1946,0,0.042
SSD,1947,0,0.043
SSD,1948,0,0.044
SSD,1949,0,0.059
SSD,1950,0,0.059
SSD,1951,0,0.059
SSD,1952,0,0.059
SSD,1953,0,0.089
SSD,1954,1,0.104
SSD,1955,1,0.107
SSD,1956,1,0.143
SSD,1957,1,0.145
SSD,1958,0,0.148
SSD,1959,0,0.051
SSD,1960,0,0.049
SSD,1961,0,0.049
SSD,1962,0,0.048
SSD,1963,0,0.048
SSD,1964,0,0.067
SSD,1965,1,0.103
SSD,1966,0,0.102
SSD,1967,0,0.102
SSD,1968,1,0.108
SSD,1969,0,0.055
SSD,1970,0,0.050
SSD,1971,,0.052
SSD,1972,1,0.058
SSD,1973,1,0.058
SSD,1974,1,0.068
SSD,1975,1,0.079
SSD,1976,1,0.079
SSD,1977,1,0.078
SSD,1978,1,0.081
SSD,1979,1,0.082
SSD,1980,1,0.077
SSD,1981,1,0.081
SSD,1982,,0.074
SSD,1983,,0.078
SSD,1984,1,0.083
SSD,1985,0,0.101
SSD,1986,1,0.146
SSD,1987,1,0.164
SSD,1988,1,0.162
SSD,1989,0,0.060
SSD,1990,0,0.012
SSD,1991,0,0.012
SSD,1992,0,0.020
SSD,1993,0,0.018
SSD,1994,0,0.018
SSD,1995,0,0.018
SSD,1996,1,0.024
SSD,1997,1,0.026
SSD,1998,1,0.026
SSD,1999,1,0.034
SSD,2000,1,0.018
SSD,2001,1,0.037
SSD,2002,1,0.037
SSD,2003,1,0.037
SSD,2004,1,0.040
SSD,2005,1,0.061
SSD,2006,1,0.061
SSD,2007,1,0.063
SSD,2008,1,0.064
SSD,2009,1,0.063
SSD,2010,1,0.066
SSD,2011,0,0.100
SSD,2012,0,0.100
SSD,2013,0,0.075
SSD,2014,0,0.068
SSD,2015,0,0.066
SSD,2016,0,0.053
SSD,2017,0,0.059
SSD,2018,0,0.053
SSD,2019,0,0.064
SSD,2020,0,0.069
SSD,2021,0,0.058
SSD,2022,0,0.063
SSD,2023,0,0.070
SSD,2024,0,0.071
SSD,2025,0,0.064
STP,1946,0,0.083
STP,1947,0,0.083
STP,1948,0,0.083
STP,1949,0,0.083
STP,1950,0,0.083
STP,1951,0,0.083
STP,1952,0,0.083
STP,1953,0,0.079
STP,1954,0,0.082
STP,1955,0,0.083
STP,1956,0,0.083
STP,1957,0,0.083
STP,1958,0,0.083
STP,1959,0,0.083
STP,1960,0,0.083
STP,1961,0,0.084
STP,1962,0,0.085
STP,1963,0,0.085
STP,1964,0,0.086
STP,1965,0,0.086
STP,1966,0,0.086
STP,1967,0,0.086
STP,1968,0,0.086
STP,1969,0,0.086
STP,1970,0,0.086
STP,1971,0,0.086
STP,1972,0,0.087
STP,1973,0,0.104
STP,1974,0,0.099
STP,1975,0,0.148
STP,1976,0,0.159
STP,1977,0,0.159
STP,1978,0,0.159
STP,1979,0,0.159
STP,1980,0,0.159
STP,1981,0,0.159
STP,1982,0,0.159
STP,1983,0,0.159
STP,1984,0,0.159
STP,1985,0,0.159
STP,1986,0,0.159
STP,1987,0,0.168
STP,1988,0,0.168
STP,1989,0,0.168
STP,1990,0,0.201
STP,1991,2,0.403
STP,1992,2,0.493
STP,1993,2,0.501
STP,1994,2,0.503
STP,1995,2,0.508
STP,1996,2,0.500
STP,1997,2,0.492
STP,1998,2,0.495
STP,1999,2,0.513
STP,2000,2,0.509
STP,2001,2,0.511
STP,2002,2,0.505
STP,2003,2,0.511
STP,2004,2,0.517
STP,2005,2,0.524
STP,2006,2,0.526
STP,2007,2,0.527
STP,2008,2,0.527
STP,2009,2,0.527
STP,2010,2,0.536
STP,2011,2,0.540
STP,2012,2,0.537
STP,2013,2,0.547
STP,2014,2,0.548
STP,2015,2,0.554
STP,2016,2,0.548
STP,2017,2,0.537
STP,2018,2,0.531
STP,2019,2,0.556
STP,2020,2,0.557
STP,2021,2,0.554
STP,2022,2,0.542
STP,2023,2,0.540
STP,2024,2,0.519
STP,2025,2,0.519
SUN,1946,0,0.015
SUN,1947,0,0.015
SUN,1948,0,0.015
SUN,1949,0,0.015
SUN,1950,0,0.015
SUN,1951,0,0.015
SUN,1952,0,0.015
SUN,1953,0,0.015
SUN,1954,0,0.021
SUN,1955,0,0.021
SUN,1956,0,0.022
SUN,1957,0,0.024
SUN,1958,0,0.024
SUN,1959,0,0.024
SUN,1960,0,0.024
SUN,1961,0,0.024
SUN,1962,0,0.023
SUN,1963,0,0.023
SUN,1964,0,0.023
SUN,1965,0,0.023
SUN,1966,0,0.023
SUN,1967,0,0.023
SUN,1968,0,0.023
SUN,1969,0,0.023
SUN,1970,0,0.024
SUN,1971,0,0.025
SUN,1972,0,0.025
SUN,1973,0,0.025
SUN,1974,0,0.025
SUN,1975,0,0.025
SUN,1976,0,0.025
SUN,1977,0,0.024
SUN,1978,0,0.024
SUN,1979,0,0.025
SUN,1980,0,0.028
SUN,1981,0,0.028
SUN,1982,0,0.028
SUN,1983,0,0.027
SUN,1984,0,0.027
SUN,1985,0,0.029
SUN,1986,0,0.037
SUN,1987,0,0.041
SUN,1988,0,0.043
SUN,1989,0,0.064
SUN,1990,0,0.096
SUN,1991,1,0.129
SUR,1946,0,0.160
SUR,1947,0,0.160
SUR,1948,0,0.160
SUR,1949,1,0.261
SUR,1950,1,0.406
SUR,1951,1,0.407
SUR,1952,1,0.407
SUR,1953,1,0.407
SUR,1954,1,0.407
SUR,1955,2,0.423
SUR,1956,2,0.423
SUR,1957,2,0.425
SUR,1958,2,0.425
SUR,1959,2,0.426
SUR,1960,2,0.426
SUR,1961,2,0.426
SUR,1962,2,0.426
SUR,1963,2,0.428
SUR,1964,2,0.428
SUR,1965,2,0.428
SUR,1966,2,0.428
SUR,1967,2,0.427
SUR,1968,2,0.427
SUR,1969,2,0.427
SUR,1970,2,0.430
SUR,1971,2,0.430
SUR,1972,2,0.430
SUR,1973,2,0.426
SUR,1974,2,0.432
SUR,1975,1,0.337
SUR,1976,2,0.617
SUR,1977,2,0.613
SUR,1978,2,0.624
SUR,1979,2,0.624
SUR,1980,0,0.174
SUR,1981,0,0.142
SUR,1982,0,0.142
SUR,1983,0,0.141
SUR,1984,0,0.141
SUR,1985,0,0.185
SUR,1986,0,0.186
SUR,1987,0,0.226
SUR,1988,2,0.474
SUR,1989,2,0.576
SUR,1990,2,0.547
SUR,1991,1,0.374
SUR,1992,2,0.626
SUR,1993,2,0.635
SUR,1994,2,0.639
SUR,1995,2,0.639
SUR,1996,2,0.650
SUR,1997,2,0.652
SUR,1998,2,0.652
SUR,1999,2,0.652
SUR,2000,2,0.665
SUR,2001,2,0.662
SUR,2002,2,0.662
SUR,2003,2,0.662
SUR,2004,2,0.662
SUR,2005,2,0.654
SUR,2006,2,0.649
SUR,2007,2,0.645
SUR,2008,2,0.647
SUR,2009,2,0.647
SUR,2010,2,0.632
SUR,2011,2,0.627
SUR,2012,2,0.624
SUR,2013,2,0.627
SUR,2014,2,0.627
SUR,2015,2,0.633
SUR,2016,2,0.622
SUR,2017,2,0.626
SUR,2018,2,0.609
SUR,2019,2,0.583
SUR,2020,2,0.628
SUR,2021,2,0.639
SUR,2022,2,0.655
SUR,2023,3,0.633
SUR,2024,2,0.634
SUR,2025,2,0.626
SVK,1946,1,0.123
SVK,1947,1,0.131
SVK,1948,0,0.048
SVK,1949,0,0.036
SVK,1950,0,0.034
SVK,1951,0,0.034
SVK,1952,0,0.033
SVK,1953,0,0.026
SVK,1954,0,0.030
SVK,1955,0,0.030
SVK,1956,0,0.033
SVK,1957,0,0.035
SVK,1958,0,0.044
SVK,1959,0,0.044
SVK,1960,0,0.051
SVK,1961,0,0.054
SVK,1962,0,0.054
SVK,1963,0,0.055
SVK,1964,0,0.055
SVK,1965,0,0.055
SVK,1966,0,0.055
SVK,1967,0,0.057
SVK,1968,0,0.059
SVK,1969,0,0.054
SVK,1970,0,0.046
SVK,1971,0,0.046
SVK,1972,0,0.044
SVK,1973,0,0.045
SVK,1974,0,0.045
SVK,1975,0,0.051
SVK,1976,0,0.055
SVK,1977,0,0.055
SVK,1978,0,0.055
SVK,1979,0,0.055
SVK,1980,0,0.056
SVK,1981,0,0.057
SVK,1982,0,0.057
SVK,1983,0,0.057
SVK,1984,0,0.057
SVK,1985,0,0.058
SVK,1986,0,0.058
SVK,1987,0,0.058
SVK,1988,0,0.047
SVK,1989,0,0.056
SVK,1990,3,0.710
SVK,1991,3,0.796
SVK,1992,3,0.805
SVK,1993,,0.628
SVK,1994,2,0.539
SVK,1995,2,0.537
SVK,1996,2,0.537
SVK,1997,2,0.540
SVK,1998,2,0.626
SVK,1999,3,0.745
SVK,2000,3,0.750
SVK,2001,3,0.750
SVK,2002,3,0.748
SVK,2003,3,0.746
SVK,2004,3,0.748
SVK,2005,3,0.748
SVK,2006,3,0.723
SVK,2007,3,0.736
SVK,2008,3,0.735
SVK,2009,3,0.734
SVK,2010,3,0.752
SVK,2011,3,0.755
SVK,2012,3,0.739
SVK,2013,3,0.730
SVK,2014,3,0.726
SVK,2015,3,0.725
SVK,2016,3,0.726
SVK,2017,3,0.720
SVK,2018,3,0.698
SVK,2019,2,0.737
SVK,2020,3,0.757
SVK,2021,3,0.757
SVK,2022,3,0.760
SVK,2023,2,0.724
SVK,2024,2,0.590
SVK,2025,2,0.573
SVN,1946,0,0.073
SVN,1947,0,0.071
SVN,1948,0,0.071
SVN,1949,0,0.081
SVN,1950,0,0.088
SVN,1951,0,0.092
SVN,1952,0,0.093
SVN,1953,0,0.097
SVN,1954,0,0.097
SVN,1955,0,0.098
SVN,1956,0,0.098
SVN,1957,0,0.098
SVN,1958,0,0.097
SVN,1959,0,0.097
SVN,1960,0,0.097
SVN,1961,0,0.097
SVN,1962,0,0.097
SVN,1963,0,0.113
SVN,1964,0,0.113
SVN,1965,0,0.116
SVN,1966,0,0.116
SVN,1967,0,0.117
SVN,1968,0,0.117
SVN,1969,0,0.117
SVN,1970,0,0.117
SVN,1971,0,0.117
SVN,1972,0,0.117
SVN,1973,0,0.117
SVN,1974,0,0.120
SVN,1975,0,0.122
SVN,1976,0,0.122
SVN,1977,0,0.122
SVN,1978,0,0.122
SVN,1979,0,0.120
SVN,1980,0,0.125
SVN,1981,0,0.133
SVN,1982,0,0.135
SVN,1983,0,0.135
SVN,1984,0,0.135
SVN,1985,0,0.135
SVN,1986,0,0.135
SVN,1987,0,0.135
SVN,1988,0,0.138
SVN,1989,0,0.241
SVN,1990,2,0.513
SVN,1991,3,0.716
SVN,1992,3,0.764
SVN,1993,3,0.761
SVN,1994,3,0.765
SVN,1995,3,0.757
SVN,1996,3,0.767
SVN,1997,3,0.762
SVN,1998,3,0.764
SVN,1999,3,0.759
SVN,2000,3,0.749
SVN,2001,3,0.742
SVN,2002,3,0.756
SVN,2003,3,0.752
SVN,2004,3,0.735
SVN,2005,3,0.733
SVN,2006,3,0.734
SVN,2007,3,0.738
SVN,2008,3,0.737
SVN,2009,3,0.791
SVN,2010,3,0.796
SVN,2011,3,0.789
SVN,2012,3,0.768
SVN,2013,3,0.778
SVN,2014,3,0.794
SVN,2015,3,0.804
SVN,2016,3,0.795
SVN,2017,3,0.772
SVN,2018,3,0.759
SVN,2019,3,0.743
SVN,2020,3,0.665
SVN,2021,2,0.624
SVN,2022,3,0.728
SVN,2023,2,0.659
SVN,2024,2,0.630
SVN,2025,2,0.589
SWE,1946,3,0.705
SWE,1947,3,0.707
SWE,1948,3,0.707
SWE,1949,3,0.714
SWE,1950,3,0.719
SWE,1951,3,0.719
SWE,1952,3,0.721
SWE,1953,3,0.724
SWE,1954,3,0.724
SWE,1955,3,0.724
SWE,1956,3,0.723
SWE,1957,3,0.722
SWE,1958,3,0.721
SWE,1959,3,0.721
SWE,1960,3,0.727
SWE,1961,3,0.728
SWE,1962,3,0.728
SWE,1963,3,0.728
SWE,1964,3,0.728
SWE,1965,3,0.728
SWE,1966,3,0.727
SWE,1967,3,0.727
SWE,1968,3,0.727
SWE,1969,3,0.727
SWE,1970,3,0.728
SWE,1971,3,0.853
SWE,1972,3,0.859
SWE,1973,3,0.859
SWE,1974,3,0.864
SWE,1975,3,0.870
SWE,1976,3,0.871
SWE,1977,3,0.873
SWE,1978,3,0.873
SWE,1979,3,0.872
SWE,1980,3,0.871
SWE,1981,3,0.871
SWE,1982,3,0.873
SWE,1983,3,0.874
SWE,1984,3,0.874
SWE,1985,3,0.875
SWE,1986,3,0.873
SWE,1987,3,0.873
SWE,1988,3,0.874
SWE,1989,3,0.875
SWE,1990,3,0.878
SWE,1991,3,0.878
SWE,1992,3,0.877
SWE,1993,3,0.877
SWE,1994,3,0.877
SWE,1995,3,0.879
SWE,1996,3,0.879
SWE,1997,3,0.879
SWE,1998,3,0.879
SWE,1999,3,0.876
SWE,2000,3,0.876
SWE,2001,3,0.876
SWE,2002,3,0.876
SWE,2003,3,0.877
SWE,2004,3,0.877
SWE,2005,3,0.877
SWE,2006,3,0.879
SWE,2007,3,0.881
SWE,2008,3,0.881
SWE,2009,3,0.881
SWE,2010,3,0.881
SWE,2011,3,0.881
SWE,2012,3,0.886
SWE,2013,3,0.885
SWE,2014,3,0.885
SWE,2015,3,0.881
SWE,2016,3,0.880
SWE,2017,3,0.880
SWE,2018,3,0.875
SWE,2019,3,0.866
SWE,2020,3,0.868
SWE,2021,3,0.866
SWE,2022,3,0.861
SWE,2023,3,0.849
SWE,2024,3,0.846
SWE,2025,3,0.853
SWZ,1946,0,0.070
SWZ,1947,0,0.070
SWZ,1948,0,0.070
SWZ,1949,0,0.070
SWZ,1950,0,0.073
SWZ,1951,0,0.073
SWZ,1952,0,0.073
SWZ,1953,0,0.073
SWZ,1954,0,0.073
SWZ,1955,0,0.073
SWZ,1956,0,0.073
SWZ,1957,0,0.073
SWZ,1958,0,0.073
SWZ,1959,0,0.073
SWZ,1960,0,0.073
SWZ,1961,0,0.073
SWZ,1962,0,0.073
SWZ,1963,0,0.074
SWZ,1964,0,0.096
SWZ,1965,0,0.116
SWZ,1966,0,0.118
SWZ,1967,0,0.127
SWZ,1968,0,0.134
SWZ,1969,0,0.136
SWZ,1970,0,0.136
SWZ,1971,0,0.133
SWZ,1972,0,0.132
SWZ,1973,0,0.097
SWZ,1974,0,0.080
SWZ,1975,0,0.080
SWZ,1976,0,0.081
SWZ,1977,0,0.081
SWZ,1978,0,0.087
SWZ,1979,0,0.108
SWZ,1980,0,0.109
SWZ,1981,0,0.109
SWZ,1982,0,0.109
SWZ,1983,0,0.109
SWZ,1984,0,0.106
SWZ,1985,0,0.106
SWZ,1986,0,0.106
SWZ,1987,0,0.106
SWZ,1988,0,0.105
SWZ,1989,0,0.105
SWZ,1990,0,0.104
SWZ,1991,0,0.104
SWZ,1992,0,0.104
SWZ,1993,0,0.104
SWZ,1994,0,0.099
SWZ,1995,0,0.099
SWZ,1996,0,0.098
SWZ,1997,0,0.098
SWZ,1998,0,0.095
SWZ,1999,0,0.096
SWZ,2000,0,0.097
SWZ,2001,0,0.097
SWZ,2002,0,0.097
SWZ,2003,0,0.097
SWZ,2004,0,0.096
SWZ,2005,0,0.096
SWZ,2006,0,0.096
SWZ,2007,0,0.095
SWZ,2008,0,0.097
SWZ,2009,0,0.097
SWZ,2010,0,0.094
SWZ,2011,0,0.093
SWZ,2012,0,0.093
SWZ,2013,0,0.097
SWZ,2014,0,0.097
SWZ,2015,0,0.097
SWZ,2016,0,0.097
SWZ,2017,0,0.099
SWZ,2018,0,0.115
SWZ,2019,0,0.114
SWZ,2020,0,0.115
SWZ,2021,0,0.095
SWZ,2022,0,0.097
SWZ,2023,0,0.099
SWZ,2024,0,0.101
SWZ,2025,0,0.097
SYC,1946,0,0.088
SYC,1947,0,0.088
SYC,1948,0,0.091
SYC,1949,0,0.150
SYC,1950,0,0.150
SYC,1951,0,0.148
SYC,1952,0,0.148
SYC,1953,0,0.150
SYC,1954,0,0.150
SYC,1955,0,0.150
SYC,1956,0,0.150
SYC,1957,0,0.150
SYC,1958,0,0.150
SYC,1959,0,0.150
SYC,1960,0,0.150
SYC,1961,0,0.149
SYC,1962,0,0.149
SYC,1963,0,0.151
SYC,1964,0,0.157
SYC,1965,0,0.160
SYC,1966,0,0.160
SYC,1967,0,0.181
SYC,1968,0,0.181
SYC,1969,0,0.181
SYC,1970,1,0.195
SYC,1971,1,0.233
SYC,1972,1,0.217
SYC,1973,1,0.217
SYC,1974,1,0.200
SYC,1975,1,0.198
SYC,1976,1,0.218
SYC,1977,0,0.129
SYC,1978,0,0.094
SYC,1979,1,0.147
SYC,1980,1,0.165
SYC,1981,1,0.165
SYC,1982,1,0.166
SYC,1983,1,0.167
SYC,1984,1,0.167
SYC,1985,1,0.173
SYC,1986,1,0.171
SYC,1987,0,0.171
SYC,1988,0,0.170
SYC,1989,0,0.171
SYC,1990,1,0.178
SYC,1991,1,0.180
SYC,1992,1,0.213
SYC,1993,1,0.248
SYC,1994,1,0.253
SYC,1995,1,0.257
SYC,1996,1,0.255
SYC,1997,1,0.258
SYC,1998,1,0.259
SYC,1999,1,0.259
SYC,2000,1,0.264
SYC,2001,1,0.259
SYC,2002,1,0.263
SYC,2003,1,0.305
SYC,2004,1,0.347
SYC,2005,1,0.348
SYC,2006,1,0.352
SYC,2007,1,0.368
SYC,2008,1,0.373
SYC,2009,1,0.371
SYC,2010,1,0.373
SYC,2011,1,0.377
SYC,2012,1,0.373
SYC,2013,1,0.396
SYC,2014,1,0.400
SYC,2015,2,0.427
SYC,2016,3,0.491
SYC,2017,3,0.509
SYC,2018,3,0.524
SYC,2019,3,0.535
SYC,2020,3,0.575
SYC,2021,3,0.634
SYC,2022,3,0.648
SYC,2023,3,0.641
SYC,2024,3,0.652
SYC,2025,3,0.680
SYR,1946,0,0.076
SYR,1947,1,0.148
SYR,1948,1,0.202
SYR,1949,1,0.169
SYR,1950,1,0.171
SYR,1951,0,0.156
SYR,1952,0,0.103
SYR,1953,1,0.110
SYR,1954,1,0.139
SYR,1955,1,0.198
SYR,1956,1,0.198
SYR,1957,1,0.198
SYR,1958,0,0.092
SYR,1959,0,0.064
SYR,1960,0,0.061
SYR,1961,1,0.068
SYR,1962,1,0.156
SYR,1963,0,0.106
SYR,1964,0,0.063
SYR,1965,0,0.063
SYR,1966,0,0.048
SYR,1967,0,0.045
SYR,1968,0,0.045
SYR,1969,0,0.043
SYR,1970,0,0.027
SYR,1971,,0.038
SYR,1972,1,0.040
SYR,1973,1,0.038
SYR,1974,1,0.038
SYR,1975,1,0.037
SYR,1976,1,0.038
SYR,1977,1,0.038
SYR,1978,1,0.037
SYR,1979,1,0.037
SYR,1980,1,0.035
SYR,1981,1,0.035
SYR,1982,1,0.035
SYR,1983,1,0.037
SYR,1984,1,0.037
SYR,1985,1,0.037
SYR,1986,1,0.037
SYR,1987,1,0.035
SYR,1988,1,0.035
SYR,1989,1,0.035
SYR,1990,1,0.037
SYR,1991,1,0.037
SYR,1992,1,0.037
SYR,1993,1,0.037
SYR,1994,1,0.037
SYR,1995,1,0.037
SYR,1996,1,0.037
SYR,1997,1,0.037
SYR,1998,1,0.038
SYR,1999,1,0.038
SYR,2000,1,0.051
SYR,2001,1,0.051
SYR,2002,1,0.051
SYR,2003,1,0.050
SYR,2004,1,0.049
SYR,2005,1,0.050
SYR,2006,1,0.050
SYR,2007,1,0.050
SYR,2008,1,0.050
SYR,2009,1,0.050
SYR,2010,1,0.049
SYR,2011,1,0.038
SYR,2012,1,0.031
SYR,2013,0,0.024
SYR,2014,0,0.024
SYR,2015,0,0.025
SYR,2016,0,0.025
SYR,2017,0,0.025
SYR,2018,0,0.025
SYR,2019,0,0.026
SYR,2020,0,0.031
SYR,2021,0,0.033
SYR,2022,0,0.031
SYR,2023,0,0.044
SYR,2024,0,0.054
SYR,2025,0,0.054
TCD,1946,0,0.026
TCD,1947,0,0.063
TCD,1948,0,0.063
TCD,1949,0,0.063
TCD,1950,0,0.064
TCD,1951,0,0.064
TCD,1952,0,0.064
TCD,1953,0,0.064
TCD,1954,0,0.064
TCD,1955,0,0.064
TCD,1956,0,0.064
TCD,1957,1,0.085
TCD,1958,1,0.091
TCD,1959,1,0.098
TCD,1960,1,0.104
TCD,1961,1,0.116
TCD,1962,1,0.103
TCD,1963,1,0.099
TCD,1964,1,0.099
TCD,1965,1,0.096
TCD,1966,1,0.093
TCD,1967,1,0.089
TCD,1968,1,0.089
TCD,1969,0,0.089
TCD,1970,0,0.088
TCD,1971,0,0.088
TCD,1972,0,0.086
TCD,1973,0,0.086
TCD,1974,0,0.086
TCD,1975,0,0.062
TCD,1976,0,0.051
TCD,1977,0,0.051
TCD,1978,0,0.051
TCD,1979,0,0.049
TCD,1980,0,0.030
TCD,1981,0,0.028
TCD,1982,0,0.029
TCD,1983,0,0.034
TCD,1984,0,0.034
TCD,1985,0,0.034
TCD,1986,0,0.034
TCD,1987,0,0.034
TCD,1988,0,0.034
TCD,1989,0,0.034
TCD,1990,0,0.043
TCD,1991,0,0.057
TCD,1992,0,0.058
TCD,1993,0,0.069
TCD,1994,0,0.077
TCD,1995,0,0.077
TCD,1996,,0.082
TCD,1997,1,0.096
TCD,1998,1,0.097
TCD,1999,1,0.097
TCD,2000,1,0.097
TCD,2001,1,0.096
TCD,2002,1,0.095
TCD,2003,1,0.095
TCD,2004,1,0.096
TCD,2005,1,0.096
TCD,2006,1,0.095
TCD,2007,1,0.094
TCD,2008,1,0.094
TCD,2009,1,0.097
TCD,2010,1,0.099
TCD,2011,1,0.099
TCD,2012,1,0.099
TCD,2013,1,0.093
TCD,2014,1,0.091
TCD,2015,1,0.091
TCD,2016,1,0.092
TCD,2017,1,0.084
TCD,2018,1,0.079
TCD,2019,1,0.088
TCD,2020,1,0.088
TCD,2021,0,0.054
TCD,2022,0,0.041
TCD,2023,0,0.051
TCD,2024,1,0.054
TCD,2025,1,0.062
TGO,1946,0,0.025
TGO,1947,0,0.044
TGO,1948,0,0.044
TGO,1949,0,0.044
TGO,1950,0,0.045
TGO,1951,0,0.045
TGO,1952,0,0.045
TGO,1953,0,0.046
TGO,1954,0,0.046
TGO,1955,0,0.046
TGO,1956,0,0.061
TGO,1957,0,0.070
TGO,1958,1,0.090
TGO,1959,1,0.095
TGO,1960,1,0.118
TGO,1961,1,0.124
TGO,1962,1,0.101
TGO,1963,1,0.100
TGO,1964,1,0.102
