code,year,share,source
ECA,2018,21.3,ipu
ECA,2019,23.5,ipu
ECA,2020,24.8,ipu
ECA,2021,26.4,ipu
ECA,2022,26.3,ipu
ECA,2023,26.2,ipu
ECA,2024,27.1,ipu
ECA,2025,27.4,ipu
ECS,1997,14.5,ipu
ECS,1998,15.2,ipu
ECS,1999,16.1,ipu
ECS,2000,16.6,ipu
ECS,2001,16.5,ipu
ECS,2002,18.3,ipu
ECS,2003,17.8,ipu
ECS,2004,18.8,ipu
ECS,2005,19.2,ipu
ECS,2006,19.5,ipu
ECS,2007,21.0,ipu
ECS,2008,21.3,ipu
ECS,2009,21.9,ipu
ECS,2010,22.0,ipu
ECS,2011,22.7,ipu
ECS,2012,23.8,ipu
ECS,2013,24.8,ipu
ECS,2014,25.3,ipu
ECS,2015,25.7,ipu
ECS,2016,26.0,ipu
ECS,2017,27.4,ipu
ECS,2018,28.0,ipu
ECS,2019,29.5,ipu
ECS,2020,30.3,ipu
ECS,2021,31.1,ipu
ECS,2022,30.9,ipu
ECS,2023,31.1,ipu
ECS,2024,31.5,ipu
ECS,2025,31.7,ipu
ECU,1946,0.0,vdem
ECU,1947,0.0,vdem
ECU,1948,0.0,vdem
ECU,1949,0.0,vdem
ECU,1950,0.0,vdem
ECU,1951,0.0,vdem
ECU,1952,0.0,vdem
ECU,1953,0.0,vdem
ECU,1954,0.0,vdem
ECU,1955,0.0,vdem
ECU,1956,0.0,vdem
ECU,1957,0.0,vdem
ECU,1958,0.0,vdem
ECU,1959,0.0,vdem
ECU,1960,2.7,vdem
ECU,1961,2.7,vdem
ECU,1962,2.7,vdem
ECU,1966,1.3,vdem
ECU,1967,1.3,vdem
ECU,1968,0.0,vdem
ECU,1969,0.0,vdem
ECU,1979,0.0,vdem
ECU,1980,0.0,vdem
ECU,1981,0.0,vdem
ECU,1982,0.0,vdem
ECU,1983,0.0,vdem
ECU,1984,4.2,vdem
ECU,1985,4.2,vdem
ECU,1986,1.4,vdem
ECU,1987,1.4,vdem
ECU,1988,4.5,vdem
ECU,1989,4.5,vdem
ECU,1990,7.5,vdem
ECU,1991,7.5,vdem
ECU,1992,6.0,vdem
ECU,1993,6.0,vdem
ECU,1994,4.5,vdem
ECU,1995,4.5,vdem
ECU,1996,3.7,vdem
ECU,1997,3.7,ipu
ECU,1998,17.4,ipu
ECU,1999,17.4,ipu
ECU,2000,14.6,ipu
ECU,2001,14.6,ipu
ECU,2002,16.0,vdem
ECU,2003,16.0,ipu
ECU,2004,16.0,ipu
ECU,2005,16.0,ipu
ECU,2006,25.0,ipu
ECU,2007,25.0,ipu
ECU,2008,25.0,ipu
ECU,2009,32.3,ipu
ECU,2010,32.3,ipu
ECU,2011,32.3,ipu
ECU,2012,32.3,ipu
ECU,2013,38.7,ipu
ECU,2014,41.6,ipu
ECU,2015,41.6,ipu
ECU,2016,41.6,ipu
ECU,2017,38.0,ipu
ECU,2018,38.0,ipu
ECU,2019,38.0,ipu
ECU,2020,39.4,ipu
ECU,2021,39.4,ipu
ECU,2022,38.7,ipu
ECU,2023,43.1,ipu
ECU,2024,43.1,ipu
ECU,2025,45.0,ipu
EGY,1946,0.0,vdem
EGY,1947,0.0,vdem
EGY,1948,0.0,vdem
EGY,1949,0.0,vdem
EGY,1950,0.0,vdem
EGY,1951,0.0,vdem
EGY,1952,0.0,vdem
EGY,1957,0.6,vdem
EGY,1960,1.8,vdem
EGY,1964,2.2,vdem
EGY,1965,2.2,vdem
EGY,1966,2.2,vdem
EGY,1967,2.2,vdem
EGY,1968,2.2,vdem
EGY,1969,0.8,vdem
EGY,1970,0.8,vdem
EGY,1971,2.2,vdem
EGY,1972,2.2,vdem
EGY,1973,2.2,vdem
EGY,1974,2.2,vdem
EGY,1975,2.2,vdem
EGY,1976,1.7,vdem
EGY,1977,1.7,vdem
EGY,1978,1.7,vdem
EGY,1979,8.9,vdem
EGY,1980,8.9,vdem
EGY,1981,8.9,vdem
EGY,1982,8.9,vdem
EGY,1983,8.9,vdem
EGY,1984,7.9,vdem
EGY,1985,7.9,vdem
EGY,1986,7.9,vdem
EGY,1987,3.9,vdem
EGY,1988,3.9,vdem
EGY,1989,3.9,vdem
EGY,1990,2.2,vdem
EGY,1991,2.2,vdem
EGY,1992,2.2,vdem
EGY,1993,2.2,vdem
EGY,1994,2.2,vdem
EGY,1995,2.0,vdem
EGY,1996,2.0,vdem
EGY,1997,2.0,ipu
EGY,1998,2.0,ipu
EGY,1999,2.0,ipu
EGY,2000,2.0,ipu
EGY,2001,2.4,ipu
EGY,2002,2.4,ipu
EGY,2003,2.4,ipu
EGY,2004,2.9,ipu
EGY,2005,2.0,ipu
EGY,2006,2.0,ipu
EGY,2007,1.8,ipu
EGY,2008,1.8,ipu
EGY,2009,1.8,ipu
EGY,2010,12.7,ipu
EGY,2011,2.0,ipu
EGY,2012,2.0,ipu
EGY,2016,14.9,ipu
EGY,2017,14.9,ipu
EGY,2018,14.9,ipu
EGY,2019,14.9,ipu
EGY,2020,27.4,ipu
EGY,2021,27.7,ipu
EGY,2022,27.6,ipu
EGY,2023,27.5,ipu
EGY,2024,27.7,ipu
EGY,2025,26.8,ipu
EMU,1997,16.3,ipu
EMU,1998,16.5,ipu
EMU,1999,17.6,ipu
EMU,2000,18.9,ipu
EMU,2001,19.5,ipu
EMU,2002,19.5,ipu
EMU,2003,21.0,ipu
EMU,2004,21.9,ipu
EMU,2005,22.1,ipu
EMU,2006,22.9,ipu
EMU,2007,24.4,ipu
EMU,2008,24.7,ipu
EMU,2009,25.2,ipu
EMU,2010,25.0,ipu
EMU,2011,25.7,ipu
EMU,2012,27.1,ipu
EMU,2013,29.5,ipu
EMU,2014,29.4,ipu
EMU,2015,29.2,ipu
EMU,2016,29.2,ipu
EMU,2017,30.4,ipu
EMU,2018,31.1,ipu
EMU,2019,32.6,ipu
EMU,2020,33.4,ipu
EMU,2021,33.9,ipu
EMU,2022,33.6,ipu
EMU,2023,34.0,ipu
EMU,2024,33.3,ipu
EMU,2025,33.4,ipu
ERI,1952,0.0,vdem
ERI,1953,0.0,vdem
ERI,1954,0.0,vdem
ERI,1955,0.0,vdem
ERI,1956,0.0,vdem
ERI,1957,0.0,vdem
ERI,1958,0.0,vdem
ERI,1959,0.0,vdem
ERI,1960,0.0,vdem
ERI,1961,0.0,vdem
ERI,1992,0.0,vdem
ERI,1993,0.0,vdem
ERI,1994,21.0,vdem
ERI,1995,21.0,vdem
ERI,1996,21.0,vdem
ERI,1997,21.0,ipu
ERI,1998,21.0,ipu
ERI,1999,14.7,ipu
ERI,2000,14.7,ipu
ERI,2001,14.7,ipu
ERI,2002,22.0,ipu
ERI,2003,22.0,ipu
ERI,2004,22.0,ipu
ERI,2005,22.0,ipu
ERI,2006,22.0,ipu
ERI,2007,22.0,ipu
ERI,2008,22.0,ipu
ERI,2009,22.0,ipu
ERI,2010,22.0,ipu
ERI,2011,22.0,ipu
ERI,2012,22.0,ipu
ERI,2013,22.0,ipu
ERI,2014,22.0,ipu
ERI,2015,22.0,ipu
ERI,2016,22.0,ipu
ERI,2017,22.0,ipu
ERI,2018,22.0,ipu
ERI,2019,22.0,ipu
ESP,1946,0.3,vdem
ESP,1947,0.3,vdem
ESP,1948,0.3,vdem
ESP,1949,0.3,vdem
ESP,1950,0.3,vdem
ESP,1951,0.3,vdem
ESP,1952,0.3,vdem
ESP,1953,0.3,vdem
ESP,1954,0.3,vdem
ESP,1955,0.3,vdem
ESP,1956,0.3,vdem
ESP,1957,0.3,vdem
ESP,1958,0.3,vdem
ESP,1959,0.3,vdem
ESP,1960,0.3,vdem
ESP,1961,0.4,vdem
ESP,1962,0.4,vdem
ESP,1963,0.4,vdem
ESP,1964,0.5,vdem
ESP,1965,0.5,vdem
ESP,1966,0.5,vdem
ESP,1967,1.0,vdem
ESP,1968,1.0,vdem
ESP,1969,1.0,vdem
ESP,1970,1.0,vdem
ESP,1971,1.1,vdem
ESP,1972,1.1,vdem
ESP,1973,1.1,vdem
ESP,1974,1.1,vdem
ESP,1975,1.1,vdem
ESP,1976,1.1,vdem
ESP,1977,6.0,vdem
ESP,1978,6.0,vdem
ESP,1979,5.4,vdem
ESP,1980,5.4,vdem
ESP,1981,5.4,vdem
ESP,1982,4.9,vdem
ESP,1983,4.9,vdem
ESP,1984,4.9,vdem
ESP,1985,4.9,vdem
ESP,1986,9.4,vdem
ESP,1987,9.4,vdem
ESP,1988,9.4,vdem
ESP,1989,14.6,vdem
ESP,1990,14.6,vdem
ESP,1991,14.6,vdem
ESP,1992,14.6,vdem
ESP,1993,16.0,vdem
ESP,1994,16.0,vdem
ESP,1995,16.0,vdem
ESP,1996,21.6,vdem
ESP,1997,24.7,ipu
ESP,1998,24.7,ipu
ESP,1999,21.6,ipu
ESP,2000,28.3,ipu
ESP,2001,28.3,ipu
ESP,2002,28.3,ipu
ESP,2003,28.3,ipu
ESP,2004,36.0,ipu
ESP,2005,36.0,ipu
ESP,2006,36.0,ipu
ESP,2007,36.6,ipu
ESP,2008,36.3,ipu
ESP,2009,36.6,ipu
ESP,2010,36.6,ipu
ESP,2011,36.0,ipu
ESP,2012,36.0,ipu
ESP,2013,36.0,ipu
ESP,2014,39.7,ipu
ESP,2015,41.1,ipu
ESP,2016,39.1,ipu
ESP,2017,39.1,ipu
ESP,2018,39.1,ipu
ESP,2019,44.0,ipu
ESP,2020,44.0,ipu
ESP,2021,43.4,ipu
ESP,2022,43.0,ipu
ESP,2023,44.3,ipu
ESP,2024,44.3,ipu
ESP,2025,44.3,ipu
EST,1946,17.0,vdem
EST,1947,17.0,vdem
EST,1948,17.0,vdem
EST,1949,17.0,vdem
EST,1950,19.6,vdem
EST,1951,19.6,vdem
EST,1952,19.6,vdem
EST,1953,19.6,vdem
EST,1954,24.0,vdem
EST,1955,24.0,vdem
EST,1956,24.0,vdem
EST,1957,24.0,vdem
EST,1958,25.7,vdem
EST,1959,25.7,vdem
EST,1960,25.7,vdem
EST,1961,25.7,vdem
EST,1962,27.2,vdem
EST,1963,27.2,vdem
EST,1964,27.2,vdem
EST,1965,27.2,vdem
EST,1966,28.9,vdem
EST,1967,28.9,vdem
EST,1968,28.9,vdem
EST,1969,28.9,vdem
EST,1970,30.2,vdem
EST,1971,30.2,vdem
EST,1972,30.2,vdem
EST,1973,30.2,vdem
EST,1974,30.5,vdem
EST,1975,30.5,vdem
EST,1976,30.5,vdem
EST,1977,30.5,vdem
EST,1978,30.5,vdem
EST,1979,32.0,vdem
EST,1980,32.0,vdem
EST,1981,32.0,vdem
EST,1982,32.0,vdem
EST,1983,32.0,vdem
EST,1984,31.1,vdem
EST,1985,31.1,vdem
EST,1986,31.1,vdem
EST,1987,31.1,vdem
EST,1988,31.1,vdem
EST,1989,20.3,vdem
EST,1990,0.0,vdem
EST,1992,13.7,vdem
EST,1993,13.7,vdem
EST,1994,13.7,vdem
EST,1995,12.9,vdem
EST,1996,12.9,vdem
EST,1997,10.9,ipu
EST,1998,10.9,ipu
EST,1999,17.8,ipu
EST,2000,17.8,ipu
EST,2001,17.8,ipu
EST,2002,17.8,ipu
EST,2003,18.8,ipu
EST,2004,18.8,ipu
EST,2005,18.8,ipu
EST,2006,18.8,ipu
EST,2007,20.8,ipu
EST,2008,20.8,ipu
EST,2009,22.8,ipu
EST,2010,22.8,ipu
EST,2011,19.8,ipu
EST,2012,20.8,ipu
EST,2013,20.8,ipu
EST,2014,19.0,ipu
EST,2015,23.8,ipu
EST,2016,23.8,ipu
EST,2017,26.7,ipu
EST,2018,26.7,ipu
EST,2019,29.7,ipu
EST,2020,28.7,ipu
EST,2021,25.7,ipu
EST,2022,25.7,ipu
EST,2023,28.7,ipu
EST,2024,29.7,ipu
EST,2025,28.7,ipu
ETH,1946,0.0,vdem
ETH,1947,0.0,vdem
ETH,1948,0.0,vdem
ETH,1949,0.0,vdem
ETH,1950,0.0,vdem
ETH,1951,0.0,vdem
ETH,1952,0.0,vdem
ETH,1953,0.0,vdem
ETH,1954,0.0,vdem
ETH,1955,0.0,vdem
ETH,1956,0.0,vdem
ETH,1957,1.0,vdem
ETH,1958,1.0,vdem
ETH,1959,1.0,vdem
ETH,1960,1.0,vdem
ETH,1961,1.2,vdem
ETH,1962,1.9,vdem
ETH,1963,1.9,vdem
ETH,1964,1.9,vdem
ETH,1965,0.8,vdem
ETH,1966,1.9,vdem
ETH,1967,1.9,vdem
ETH,1968,1.9,vdem
ETH,1969,2.0,vdem
ETH,1970,1.9,vdem
ETH,1971,1.9,vdem
ETH,1972,1.9,vdem
ETH,1973,3.2,vdem
ETH,1987,13.3,vdem
ETH,1988,0.1,vdem
ETH,1989,0.1,vdem
ETH,1990,0.1,vdem
ETH,1991,0.1,vdem
ETH,1992,0.1,vdem
ETH,1993,0.1,vdem
ETH,1995,2.4,vdem
ETH,1996,2.0,vdem
ETH,1997,2.0,ipu
ETH,1998,2.0,ipu
ETH,1999,2.0,ipu
ETH,2000,7.7,ipu
ETH,2001,7.7,ipu
ETH,2002,7.7,ipu
ETH,2003,7.7,ipu
ETH,2004,7.7,ipu
ETH,2005,21.4,ipu
ETH,2006,21.9,ipu
ETH,2007,21.9,ipu
ETH,2008,21.9,ipu
ETH,2009,21.9,ipu
ETH,2010,27.8,ipu
ETH,2011,27.8,ipu
ETH,2012,27.8,ipu
ETH,2013,27.8,ipu
ETH,2014,27.8,ipu
ETH,2015,38.8,ipu
ETH,2016,38.8,ipu
ETH,2017,38.8,ipu
ETH,2018,38.8,ipu
ETH,2019,38.8,ipu
ETH,2020,38.8,ipu
ETH,2021,42.6,ipu
ETH,2022,41.5,ipu
ETH,2023,41.3,ipu
ETH,2024,41.3,ipu
ETH,2025,41.9,ipu
EUU,1997,17.0,ipu
EUU,1998,17.1,ipu
EUU,1999,18.0,ipu
EUU,2000,19.6,ipu
EUU,2001,19.6,ipu
EUU,2002,20.3,ipu
EUU,2003,21.4,ipu
EUU,2004,22.1,ipu
EUU,2005,22.2,ipu
EUU,2006,22.9,ipu
EUU,2007,23.9,ipu
EUU,2008,24.2,ipu
EUU,2009,24.5,ipu
EUU,2010,24.4,ipu
EUU,2011,25.1,ipu
EUU,2012,26.0,ipu
EUU,2013,27.7,ipu
EUU,2014,28.2,ipu
EUU,2015,28.3,ipu
EUU,2016,28.3,ipu
EUU,2017,29.8,ipu
EUU,2018,30.5,ipu
EUU,2019,31.8,ipu
EUU,2020,32.4,ipu
EUU,2021,32.7,ipu
EUU,2022,32.6,ipu
EUU,2023,33.0,ipu
EUU,2024,32.6,ipu
EUU,2025,33.0,ipu
FIN,1946,9.0,vdem
FIN,1947,9.0,vdem
FIN,1948,9.0,vdem
FIN,1949,9.0,vdem
FIN,1950,9.0,vdem
FIN,1951,9.0,vdem
FIN,1952,9.0,vdem
FIN,1953,9.0,vdem
FIN,1954,15.0,vdem
FIN,1955,15.0,vdem
FIN,1956,15.0,vdem
FIN,1957,15.0,vdem
FIN,1958,15.0,vdem
FIN,1959,15.0,vdem
FIN,1960,15.0,vdem
FIN,1961,15.0,vdem
FIN,1962,14.0,vdem
FIN,1963,14.0,vdem
FIN,1964,14.0,vdem
FIN,1965,14.0,vdem
FIN,1966,16.5,vdem
FIN,1967,16.5,vdem
FIN,1968,16.5,vdem
FIN,1969,16.5,vdem
FIN,1970,16.5,vdem
FIN,1971,16.5,vdem
FIN,1972,21.5,vdem
FIN,1973,21.5,vdem
FIN,1974,21.5,vdem
FIN,1975,23.0,vdem
FIN,1976,23.0,vdem
FIN,1977,23.0,vdem
FIN,1978,23.0,vdem
FIN,1979,26.0,vdem
FIN,1980,26.0,vdem
FIN,1981,26.0,vdem
FIN,1982,26.0,vdem
FIN,1983,30.5,vdem
FIN,1984,30.5,vdem
FIN,1985,30.5,vdem
FIN,1986,30.5,vdem
FIN,1987,31.5,vdem
FIN,1988,31.5,vdem
FIN,1989,31.5,vdem
FIN,1990,31.5,vdem
FIN,1991,39.0,vdem
FIN,1992,39.0,vdem
FIN,1993,39.0,vdem
FIN,1994,39.0,vdem
FIN,1995,33.5,vdem
FIN,1996,33.5,vdem
FIN,1997,33.5,ipu
FIN,1998,33.5,ipu
FIN,1999,37.0,ipu
FIN,2000,36.5,ipu
FIN,2001,36.5,ipu
FIN,2002,36.5,ipu
FIN,2003,37.5,ipu
FIN,2004,37.5,ipu
FIN,2005,37.5,ipu
FIN,2006,38.0,ipu
FIN,2007,41.5,ipu
FIN,2008,41.5,ipu
FIN,2009,40.0,ipu
FIN,2010,40.0,ipu
FIN,2011,42.5,ipu
FIN,2012,42.5,ipu
FIN,2013,42.5,ipu
FIN,2014,42.5,ipu
FIN,2015,41.5,ipu
FIN,2016,41.5,ipu
FIN,2017,42.0,ipu
FIN,2018,42.0,ipu
FIN,2019,47.0,ipu
FIN,2020,46.0,ipu
FIN,2021,46.0,ipu
FIN,2022,45.5,ipu
FIN,2023,46.0,ipu
FIN,2024,46.0,ipu
FIN,2025,45.5,ipu
FJI,1946,0.0,vdem
FJI,1947,0.0,vdem
FJI,1948,0.0,vdem
FJI,1949,0.0,vdem
FJI,1950,0.0,vdem
FJI,1951,0.0,vdem
FJI,1952,0.0,vdem
FJI,1953,0.0,vdem
FJI,1954,0.0,vdem
FJI,1955,0.0,vdem
FJI,1956,0.0,vdem
FJI,1957,0.0,vdem
FJI,1958,0.0,vdem
FJI,1959,0.0,vdem
FJI,1960,0.0,vdem
FJI,1961,0.0,vdem
FJI,1962,0.0,vdem
FJI,1963,0.0,vdem
FJI,1964,0.0,vdem
FJI,1965,0.0,vdem
FJI,1966,0.0,vdem
FJI,1967,0.0,vdem
FJI,1968,0.0,vdem
FJI,1969,0.0,vdem
FJI,1972,3.8,vdem
FJI,1973,3.8,vdem
FJI,1974,3.8,vdem
FJI,1975,3.8,vdem
FJI,1976,3.8,vdem
FJI,1977,1.9,vdem
FJI,1978,1.9,vdem
FJI,1979,1.9,vdem
FJI,1980,1.9,vdem
FJI,1981,1.9,vdem
FJI,1982,1.9,vdem
FJI,1983,1.9,vdem
FJI,1984,1.9,vdem
FJI,1985,1.9,vdem
FJI,1986,1.9,vdem
FJI,1992,1.4,vdem
FJI,1993,1.4,vdem
FJI,1994,4.3,vdem
FJI,1995,4.3,vdem
FJI,1996,4.3,vdem
FJI,1997,4.3,ipu
FJI,1998,4.3,ipu
FJI,1999,11.3,ipu
FJI,2001,5.7,ipu
FJI,2002,5.7,ipu
FJI,2003,5.7,ipu
FJI,2004,8.5,ipu
FJI,2005,8.5,ipu
FJI,2014,14.0,ipu
FJI,2015,16.0,ipu
FJI,2016,16.0,ipu
FJI,2017,16.0,ipu
FJI,2018,19.6,ipu
FJI,2019,19.6,ipu
FJI,2020,19.6,ipu
FJI,2021,21.6,ipu
FJI,2022,19.6,ipu
FJI,2023,10.9,ipu
FJI,2024,9.1,ipu
FJI,2025,9.1,ipu
FRA,1946,7.0,vdem
FRA,1947,7.0,vdem
FRA,1948,7.0,vdem
FRA,1949,7.0,vdem
FRA,1950,7.0,vdem
FRA,1951,3.7,vdem
FRA,1952,3.7,vdem
FRA,1953,3.7,vdem
FRA,1954,3.7,vdem
FRA,1955,3.7,vdem
FRA,1956,3.2,vdem
FRA,1957,3.2,vdem
FRA,1958,1.5,vdem
FRA,1959,1.5,vdem
FRA,1960,1.5,vdem
FRA,1961,1.5,vdem
FRA,1962,1.9,vdem
FRA,1963,1.9,vdem
FRA,1964,1.9,vdem
FRA,1965,1.9,vdem
FRA,1966,1.9,vdem
FRA,1967,2.3,vdem
FRA,1968,2.1,vdem
FRA,1969,2.1,vdem
FRA,1970,2.1,vdem
FRA,1971,2.1,vdem
FRA,1972,2.1,vdem
FRA,1973,2.7,vdem
FRA,1974,2.7,vdem
FRA,1975,2.7,vdem
FRA,1976,2.7,vdem
FRA,1977,2.7,vdem
FRA,1978,4.3,vdem
FRA,1979,4.3,vdem
FRA,1980,4.3,vdem
FRA,1981,7.1,vdem
FRA,1982,7.1,vdem
FRA,1983,7.1,vdem
FRA,1984,7.1,vdem
FRA,1985,7.1,vdem
FRA,1986,6.6,vdem
FRA,1987,6.6,vdem
FRA,1988,6.9,vdem
FRA,1989,6.9,vdem
FRA,1990,6.9,vdem
FRA,1991,6.9,vdem
FRA,1992,6.9,vdem
FRA,1993,6.4,vdem
FRA,1994,6.4,vdem
FRA,1995,6.4,vdem
FRA,1996,6.4,vdem
FRA,1997,10.9,ipu
FRA,1998,10.9,ipu
FRA,1999,10.9,ipu
FRA,2000,10.9,ipu
FRA,2001,10.9,ipu
FRA,2002,12.1,ipu
FRA,2003,12.2,ipu
FRA,2004,12.2,ipu
FRA,2005,12.2,ipu
FRA,2006,12.2,ipu
FRA,2007,18.2,ipu
FRA,2008,18.2,ipu
FRA,2009,18.9,ipu
FRA,2010,18.9,ipu
FRA,2011,18.9,ipu
FRA,2012,26.9,ipu
FRA,2013,26.9,ipu
FRA,2014,26.2,ipu
FRA,2015,26.2,ipu
FRA,2016,26.2,ipu
FRA,2017,39.0,ipu
FRA,2018,39.6,ipu
FRA,2019,39.7,ipu
FRA,2020,39.5,ipu
FRA,2021,39.5,ipu
FRA,2022,37.3,ipu
FRA,2023,37.8,ipu
FRA,2024,36.0,ipu
FRA,2025,36.2,ipu
FSM,1997,0.0,ipu
FSM,1998,0.0,ipu
FSM,1999,0.0,ipu
FSM,2000,0.0,ipu
FSM,2001,0.0,ipu
FSM,2002,0.0,ipu
FSM,2003,0.0,ipu
FSM,2004,0.0,ipu
FSM,2005,0.0,ipu
FSM,2006,0.0,ipu
FSM,2007,0.0,ipu
FSM,2008,0.0,ipu
FSM,2009,0.0,ipu
FSM,2010,0.0,ipu
FSM,2011,0.0,ipu
FSM,2012,0.0,ipu
FSM,2013,0.0,ipu
FSM,2014,0.0,ipu
FSM,2015,0.0,ipu
FSM,2016,0.0,ipu
FSM,2017,0.0,ipu
FSM,2018,0.0,ipu
FSM,2019,0.0,ipu
FSM,2020,0.0,ipu
FSM,2021,7.1,ipu
FSM,2022,7.1,ipu
FSM,2023,14.3,ipu
FSM,2024,15.4,ipu
FSM,2025,21.4,ipu
GAB,1946,0.0,vdem
GAB,1947,0.0,vdem
GAB,1948,0.0,vdem
GAB,1949,0.0,vdem
GAB,1950,0.0,vdem
GAB,1951,0.0,vdem
GAB,1952,0.0,vdem
GAB,1953,0.0,vdem
GAB,1954,0.0,vdem
GAB,1955,0.0,vdem
GAB,1956,0.0,vdem
GAB,1957,2.5,vdem
GAB,1958,0.0,vdem
GAB,1959,0.0,vdem
GAB,1960,2.5,vdem
GAB,1961,1.5,vdem
GAB,1962,1.5,vdem
GAB,1963,1.5,vdem
GAB,1964,1.5,vdem
GAB,1965,1.5,vdem
GAB,1966,1.5,vdem
GAB,1967,0.0,vdem
GAB,1968,0.0,vdem
GAB,1969,0.0,vdem
GAB,1970,0.0,vdem
GAB,1971,0.0,vdem
GAB,1972,0.0,vdem
GAB,1973,4.3,vdem
GAB,1974,4.3,vdem
GAB,1975,4.3,vdem
GAB,1976,4.3,vdem
GAB,1977,4.3,vdem
GAB,1978,4.3,vdem
GAB,1979,4.3,vdem
GAB,1980,13.5,vdem
GAB,1981,14.0,vdem
GAB,1982,14.0,vdem
GAB,1983,14.0,vdem
GAB,1984,14.0,vdem
GAB,1985,13.3,vdem
GAB,1986,13.3,vdem
GAB,1987,13.3,vdem
GAB,1988,13.3,vdem
GAB,1989,13.3,vdem
GAB,1990,5.8,vdem
GAB,1991,5.9,vdem
GAB,1992,5.9,vdem
GAB,1993,5.9,vdem
GAB,1994,5.9,vdem
GAB,1995,5.9,vdem
GAB,1996,5.0,vdem
GAB,1997,8.3,ipu
GAB,1998,8.3,ipu
GAB,1999,8.3,ipu
GAB,2000,9.2,ipu
GAB,2001,9.2,ipu
GAB,2002,9.2,ipu
GAB,2003,9.2,ipu
GAB,2004,9.2,ipu
GAB,2005,9.2,ipu
GAB,2006,12.5,ipu
GAB,2007,16.7,ipu
GAB,2008,16.7,ipu
GAB,2009,14.7,ipu
GAB,2010,14.7,ipu
GAB,2011,14.2,ipu
GAB,2012,15.8,ipu
GAB,2013,15.8,ipu
GAB,2014,15.0,ipu
GAB,2015,14.2,ipu
GAB,2016,14.2,ipu
GAB,2017,17.1,ipu
GAB,2018,17.9,vdem
GAB,2019,17.9,ipu
GAB,2020,14.8,ipu
GAB,2021,16.2,ipu
GAB,2022,15.4,ipu
GAB,2023,24.5,ipu
GAB,2024,25.5,ipu
GAB,2025,21.6,ipu
GBR,1946,3.8,vdem
GBR,1947,3.8,vdem
GBR,1948,3.8,vdem
GBR,1949,3.8,vdem
GBR,1950,3.3,vdem
GBR,1951,2.7,vdem
GBR,1952,2.7,vdem
GBR,1953,2.7,vdem
GBR,1954,2.7,vdem
GBR,1955,3.8,vdem
GBR,1956,3.8,vdem
GBR,1957,3.8,vdem
GBR,1958,3.8,vdem
GBR,1959,3.9,vdem
GBR,1960,3.9,vdem
GBR,1961,3.9,vdem
GBR,1962,3.9,vdem
GBR,1963,3.9,vdem
GBR,1964,4.4,vdem
GBR,1965,4.4,vdem
GBR,1966,4.1,vdem
GBR,1967,4.1,vdem
GBR,1968,4.1,vdem
GBR,1969,4.1,vdem
GBR,1970,4.1,vdem
GBR,1971,4.1,vdem
GBR,1972,4.1,vdem
GBR,1973,4.1,vdem
GBR,1974,3.6,vdem
GBR,1975,4.3,vdem
GBR,1976,4.3,vdem
GBR,1977,4.3,vdem
GBR,1978,4.3,vdem
GBR,1979,3.0,vdem
GBR,1980,3.0,vdem
GBR,1981,3.0,vdem
GBR,1982,3.0,vdem
GBR,1983,3.5,vdem
GBR,1984,3.5,vdem
GBR,1985,3.5,vdem
GBR,1986,3.5,vdem
GBR,1987,6.3,vdem
GBR,1988,6.3,vdem
GBR,1989,6.3,vdem
GBR,1990,6.8,vdem
GBR,1991,6.8,vdem
GBR,1992,9.2,vdem
GBR,1993,9.2,vdem
GBR,1994,9.5,vdem
GBR,1995,9.5,vdem
GBR,1996,9.5,vdem
GBR,1997,18.2,ipu
GBR,1998,18.2,ipu
GBR,1999,18.4,ipu
GBR,2000,18.4,ipu
GBR,2001,17.9,ipu
GBR,2002,17.9,ipu
GBR,2003,17.9,ipu
GBR,2004,18.1,ipu
GBR,2005,19.7,ipu
GBR,2006,19.7,ipu
GBR,2007,19.5,ipu
GBR,2008,19.5,ipu
GBR,2009,19.5,ipu
GBR,2010,22.0,ipu
GBR,2011,22.3,ipu
GBR,2012,22.5,ipu
GBR,2013,22.5,ipu
GBR,2014,22.6,ipu
GBR,2015,29.4,ipu
GBR,2016,29.6,ipu
GBR,2017,32.0,ipu
GBR,2018,32.2,ipu
GBR,2019,32.0,ipu
GBR,2020,33.8,ipu
GBR,2021,34.3,ipu
GBR,2022,34.6,ipu
GBR,2023,34.6,ipu
GBR,2024,40.5,ipu
GBR,2025,40.5,ipu
GEO,1946,17.0,vdem
GEO,1947,17.0,vdem
GEO,1948,17.0,vdem
GEO,1949,17.0,vdem
GEO,1950,19.6,vdem
GEO,1951,19.6,vdem
GEO,1952,19.6,vdem
GEO,1953,19.6,vdem
GEO,1954,24.0,vdem
GEO,1955,24.0,vdem
GEO,1956,24.0,vdem
GEO,1957,24.0,vdem
GEO,1958,25.7,vdem
GEO,1959,25.7,vdem
GEO,1960,25.7,vdem
GEO,1961,25.7,vdem
GEO,1962,27.2,vdem
GEO,1963,27.2,vdem
GEO,1964,27.2,vdem
GEO,1965,27.2,vdem
GEO,1966,28.9,vdem
GEO,1967,28.9,vdem
GEO,1968,28.9,vdem
GEO,1969,28.9,vdem
GEO,1970,30.2,vdem
GEO,1971,30.2,vdem
GEO,1972,30.2,vdem
GEO,1973,30.2,vdem
GEO,1974,30.5,vdem
GEO,1975,30.5,vdem
GEO,1976,30.5,vdem
